00Z 26 Oct 2017, 0.00, 11.84
12Z 26 Oct 2017, 0.00, 14.16
00Z 27 Oct 2017, 0.00, 16.82
12Z 27 Oct 2017, 0.00, 14.80
00Z 28 Oct 2017, 0.00, 7.83
12Z 28 Oct 2017, 0.00, 9.56
00Z 29 Oct 2017, 2.05, 9.01
12Z 29 Oct 2017, 0.00, 5.89
00Z 30 Oct 2017, 0.00, 8.99
12Z 30 Oct 2017, 0.00, 19.65
00Z 31 Oct 2017, 0.00, 6.95
12Z 31 Oct 2017, 0.00, 4.71
00Z 01 Nov 2017, 0.00, 10.41
12Z 01 Nov 2017, 0.00, 14.37
00Z 02 Nov 2017, 0.00, 28.20
12Z 02 Nov 2017, 4.84, 25.68
00Z 03 Nov 2017, 0.00, 30.20
12Z 03 Nov 2017, 0.00, 13.30
00Z 04 Nov 2017, 0.00, 14.09
12Z 04 Nov 2017, 0.00, 27.15
00Z 05 Nov 2017, 0.00, 24.14
12Z 05 Nov 2017, 811.90, 36.59
18Z 05 Nov 2017, 0.00, 28.67
00Z 06 Nov 2017, 0.77, 30.11
12Z 06 Nov 2017, 0.00, 12.45
00Z 07 Nov 2017, 0.00, 15.15
12Z 07 Nov 2017, 0.00, 15.43
00Z 08 Nov 2017, 0.00, 12.25
12Z 08 Nov 2017, 0.00, 9.29
00Z 09 Nov 2017, 0.00, 6.06
12Z 09 Nov 2017, 0.00, 9.53
00Z 10 Nov 2017, 0.00, 2.92
12Z 10 Nov 2017, 0.00, 5.09
00Z 11 Nov 2017, 0.00, 6.50
12Z 11 Nov 2017, 0.00, 10.55
00Z 12 Nov 2017, 0.00, 12.39
12Z 12 Nov 2017, 0.00, 18.64
00Z 13 Nov 2017, 0.00, 12.31
12Z 13 Nov 2017, 0.33, 7.70
00Z 14 Nov 2017, 0.00, 8.41
12Z 14 Nov 2017, 0.00, 12.55
00Z 15 Nov 2017, 0.00, 18.86
12Z 15 Nov 2017, 0.00, 29.77
00Z 16 Nov 2017, 0.00, 6.32
12Z 16 Nov 2017, 0.00, 4.88
00Z 17 Nov 2017, 0.00, 9.19
12Z 17 Nov 2017, 0.00, 10.47
00Z 18 Nov 2017, 0.00, 30.02
12Z 18 Nov 2017, 0.00, 31.84
00Z 19 Nov 2017, 7.85, 9.52
12Z 19 Nov 2017, 0.00, 4.41
00Z 20 Nov 2017, 0.00, 6.24
12Z 20 Nov 2017, 0.00, 8.10
00Z 21 Nov 2017, 0.00, 5.81
12Z 21 Nov 2017, 0.00, 9.39
00Z 22 Nov 2017, 0.00, 5.04
12Z 22 Nov 2017, 0.00, 4.21
00Z 23 Nov 2017, 0.00, 5.53
12Z 23 Nov 2017, 0.00, 11.65
00Z 24 Nov 2017, 0.00, 9.68
12Z 24 Nov 2017, 0.00, 15.00
00Z 25 Nov 2017, 0.00, 15.70
12Z 25 Nov 2017, 0.00, 6.25
00Z 26 Nov 2017, 0.00, 7.88
12Z 26 Nov 2017, 0.00, 5.36
00Z 27 Nov 2017, 0.00, 11.49
12Z 27 Nov 2017, 0.00, 10.64
00Z 28 Nov 2017, 0.00, 14.12
12Z 28 Nov 2017, 0.00, 13.64
00Z 29 Nov 2017, 0.00, 20.05
12Z 29 Nov 2017, 0.00, 5.32
00Z 30 Nov 2017, 0.00, 17.35
12Z 30 Nov 2017, 0.00, 18.95
00Z 01 Dec 2017, 0.00, 5.16
12Z 01 Dec 2017, 0.00, 5.96
00Z 02 Dec 2017, 0.00, 5.97
12Z 02 Dec 2017, 0.00, 11.95
00Z 03 Dec 2017, 0.00, 9.11
12Z 03 Dec 2017, 0.00, 9.14
00Z 04 Dec 2017, 0.00, 16.07
12Z 04 Dec 2017, 0.00, 26.16
00Z 05 Dec 2017, 0.00, 26.39
12Z 05 Dec 2017, 0.00, 7.09
00Z 06 Dec 2017, 0.00, 4.21
12Z 06 Dec 2017, 0.00, 7.42
00Z 07 Dec 2017, 0.00, 7.82
12Z 07 Dec 2017, 0.00, 4.52
00Z 08 Dec 2017, 0.00, 2.89
12Z 08 Dec 2017, 0.00, 3.72
00Z 09 Dec 2017, 0.00, 5.75
12Z 09 Dec 2017, 0.00, 5.82
00Z 10 Dec 2017, 0.00, 4.50
12Z 10 Dec 2017, 0.00, 6.94
00Z 11 Dec 2017, 0.00, 9.17
12Z 11 Dec 2017, 0.00, 10.84
00Z 12 Dec 2017, 0.00, 9.92
12Z 12 Dec 2017, 0.00, 3.17
00Z 13 Dec 2017, 0.00, 6.96
12Z 13 Dec 2017, 0.00, 10.61
00Z 14 Dec 2017, 0.00, 8.16
12Z 14 Dec 2017, 0.00, 5.66
00Z 15 Dec 2017, 0.00, 6.35
12Z 15 Dec 2017, 0.00, 6.54
00Z 16 Dec 2017, 0.00, 9.36
12Z 16 Dec 2017, 0.00, 8.76
00Z 17 Dec 2017, 0.00, 8.34
12Z 17 Dec 2017, 0.00, 9.15
00Z 18 Dec 2017, 0.00, 15.64
12Z 18 Dec 2017, 2.28, 12.86
00Z 19 Dec 2017, 0.00, 11.64
12Z 19 Dec 2017, 0.00, 13.04
00Z 20 Dec 2017, 0.00, 13.19
12Z 20 Dec 2017, 0.00, 9.09
00Z 21 Dec 2017, 0.00, 10.30
12Z 21 Dec 2017, 0.00, 13.39
00Z 22 Dec 2017, 0.00, 15.46
12Z 22 Dec 2017, 0.00, 15.33
00Z 23 Dec 2017, 0.00, 13.71
12Z 23 Dec 2017, 0.00, 12.60
00Z 24 Dec 2017, 0.00, 7.41
12Z 24 Dec 2017, 0.00, 9.44
00Z 25 Dec 2017, 0.00, 4.10
12Z 25 Dec 2017, 0.00, 3.01
00Z 26 Dec 2017, 0.00, 4.80
12Z 26 Dec 2017, 0.00, 4.65
00Z 27 Dec 2017, 0.00, 3.79
12Z 27 Dec 2017, 0.00, 1.39
00Z 28 Dec 2017, 0.00, 2.75
12Z 28 Dec 2017, 0.00, 5.40
00Z 29 Dec 2017, 0.00, 6.64
12Z 29 Dec 2017, 0.00, 6.03
00Z 30 Dec 2017, 0.00, 9.42
12Z 30 Dec 2017, 0.00, 8.04
00Z 31 Dec 2017, 0.00, 4.67
12Z 31 Dec 2017, 0.00, 5.58
